names,timestamp,robbery,rashdriving,violence,kidnapping,murder,latitude,longitude
Brigade Panorama bangalore,01-03-2020 18:25,0,0,1,0,0,12.8294758,77.5348332
Mahaveer Sitara bangalore,04-03-2020 21:00,0,1,0,0,0,12.8297958,77.5353712
Prestige Deja Vu bangalore,28-02-2020 19:00,0,0,1,0,0,12.8297958,77.5353712
Sumukha Residency bangalore,01-03-2020 22:30,1,0,0,0,0,12.8297958,77.5353712
Shriram Blue bangalore,03-03-2020 04:10,0,0,1,0,0,12.8297958,77.5353712
Ds Max Sherwood bangalore,07-03-2020 00:35,0,0,1,0,0,12.831385,77.5353712
Bhartiya City Leela Residences bangalore,06-03-2020 13:45,0,1,0,0,0,12.831385,77.5353712
Klassik Landmark Phase 2 bangalore,05-03-2020 13:30,0,0,1,0,0,12.831385,77.5353712
CMRS Mulberry Mist bangalore,03-03-2020 04:10,0,0,1,0,0,12.8313905,77.535788
Bhartiya City bangalore,01-03-2020 14:20,1,0,0,0,0,12.8313905,77.535788
Keya Homes The Green Terraces bangalore,03-03-2020 17:50,0,1,0,0,0,12.8318138,77.535788
Sobha Marvella bangalore,07-03-2020 13:00,0,0,1,0,0,12.8318138,77.53674
Saideep Hulas bangalore,28-02-2020 19:50,0,0,1,0,0,12.8318138,77.53674
Deccan Habitat bangalore,28-02-2020 15:40,0,0,1,0,0,12.8318138,77.53674
Sobha Lake Gardens bangalore,28-02-2020 10:15,0,1,0,0,0,12.8318141,77.53674
Fortius Waterscape bangalore,05-03-2020 13:15,0,0,1,0,0,12.8318141,77.53674
Vivansaa Aurigaa bangalore,03-01-2020 16:30,1,0,0,0,0,12.8321675,77.53674
HW Archstone bangalore,03-03-2020 23:10,0,1,0,0,0,12.8321675,77.53674
Provident Park Square Phase I bangalore,05-03-2020 18:45,1,0,0,0,0,12.832197,77.53674
Prestige Royal Garden 2 bangalore,01-03-2020 22:30,1,0,0,0,0,12.832197,77.5367614
Unishire Verzure bangalore,28-02-2020 22:30,1,0,0,0,0,12.832197,77.5367614
Disha Loharuka SOLARIS bangalore,28-02-2020 15:50,0,0,1,0,0,12.832197,77.5367614
Mahindra Lifespace Windchimes Phase II bangalore,06-03-2020 11:40,0,0,1,0,0,12.832239,77.5367614
SJR Palazza City bangalore,01-03-2020 17:30,0,1,0,0,0,12.832239,77.5369911
Pyramid Carnations bangalore,04-03-2020 09:00,0,0,1,0,0,12.832239,77.5369911
DSMAX SKYCITY bangalore,28-02-2020 08:40,0,1,0,0,0,12.832239,77.5369911
Sruthika Springfields bangalore,28-02-2020 11:55,0,1,0,0,0,12.832357,77.5369911
Rand Pride Homes bangalore,07-03-2020 14:50,0,1,0,0,0,12.832357,77.537075
Mantri Centrium bangalore,07-03-2020 03:50,0,0,1,0,0,12.832357,77.537075
SK Daisy bangalore,04-03-2020 23:05,0,0,1,0,0,12.8328724,77.537075
Shravanthi Oakridge bangalore,04-03-2020 19:05,0,1,0,0,0,12.8328724,77.537075
Divya JSR Limelite bangalore,01-03-2020 16:05,0,0,0,1,0,12.8328724,77.538187
Yuva Eka bangalore,28-02-2020 11:55,0,1,0,0,0,12.8328724,77.538187
Silverwood Regency bangalore,01-03-2020 17:20,0,1,0,0,0,12.833466,77.538187
GR Regent Park bangalore,28-02-2020 20:00,0,0,1,0,0,12.833466,77.538187
Mahendra Aarna bangalore,01-03-2020 22:20,0,0,1,0,0,12.833466,77.538199
Bren Palms bangalore,07-03-2020 10:35,0,1,0,0,0,12.833466,77.538199
Aratt Grand Town bangalore,28-02-2020 14:10,0,0,1,0,0,12.8337182,77.538199
Jeevan Grandeur bangalore,01-03-2020 14:30,1,0,0,0,0,12.8337182,77.5385716
Garuda Royal Homes bangalore,28-02-2020 01:30,1,0,0,0,0,12.8337182,77.5385716
SNN Raj Serenity Phase II bangalore,05-03-2020 23:00,0,0,1,0,0,12.834025,77.5385716
DSMAX STONESCAPE bangalore,07-03-2020 21:10,0,0,1,0,0,12.834063,77.5385716
Zed Earth bangalore,06-03-2020 11:40,0,0,1,0,0,12.834063,77.5388378
Vaishnavi Oasis bangalore,03-03-2020 23:10,0,1,0,0,0,12.834063,77.5388378
Embassy Boulevard bangalore,03-03-2020 23:40,0,0,0,1,0,12.834063,77.5388378
Assetz Earth & Essence bangalore,07-03-2020 20:40,0,1,0,0,0,12.8340825,77.5388378
Garuda Royal Homes bangalore,28-02-2020 19:50,0,0,1,0,0,12.8340825,77.5392322
DNR Reflection bangalore,01-03-2020 01:45,1,0,0,0,0,12.8340825,77.5392322
Koncept Lake View bangalore,07-03-2020 21:10,0,0,1,0,0,12.8340825,77.5392322
KNS Ojas bangalore,05-03-2020 03:30,0,0,1,0,0,12.8340825,77.5403467
Midtown Raaga bangalore,05-03-2020 22:00,0,0,0,0,1,12.8345846,77.5403467
42 Queens Square bangalore,03-03-2020 04:10,0,0,1,0,0,12.8345846,77.5403467
Legacy Cataleya bangalore,28-02-2020 10:15,0,1,0,0,0,12.8345846,77.5403467
Purva Highland bangalore,28-02-2020 01:00,0,0,1,0,0,12.8345846,77.540545
Prestige Kenilworth bangalore,04-03-2020 22:00,0,0,1,0,0,12.8348265,77.540545
Provident WelWorth City bangalore,01-03-2020 12:00,1,0,0,0,0,12.8348265,77.540545
Vajram Tiara bangalore,07-03-2020 10:35,0,1,0,0,0,12.8348265,77.540545
MBR Suave bangalore,01-03-2020 12:05,1,0,0,0,0,12.8348265,77.5406447
Bren Palms bangalore,06-03-2020 10:10,0,0,1,0,0,12.8348947,77.5406447
Connected Living Whitefield bangalore,06-03-2020 10:10,0,0,1,0,0,12.8348947,77.5406447
Fire Luxur The Empyrean Phase II bangalore,07-03-2020 20:20,0,1,0,0,0,12.8348947,77.5406447
Ds Max Sherwood bangalore,28-02-2020 19:00,1,0,0,0,0,12.8348947,77.5406447
Sobha Rajvillas bangalore,03-03-2020 15:30,1,0,0,0,0,12.8350619,77.5406447
Prestige Sunrise Park Norwood bangalore,01-03-2020 18:35,0,0,1,0,0,12.8350619,77.5406447
Total Environment Windmills Of Your Mind bangalore,03-03-2020 22:50,0,0,1,0,0,12.8350619,77.5406447
Legacy Vivienda bangalore,03-03-2020 13:00,0,1,0,0,0,12.8350619,77.5406447
Purva The Sound Of Water bangalore,01-03-2020 22:20,0,0,1,0,0,12.8354267,77.5406447
Hiranandani Club Meadows bangalore,28-02-2020 19:25,0,0,1,0,0,12.8354267,77.5406447
Century Ethos bangalore,28-02-2020 21:00,1,0,0,0,0,12.8354267,77.5406447
Narmada Sri Heights bangalore,05-03-2020 13:30,0,0,1,0,0,12.8354267,77.5407321
Adarsh Palm Retreat Mayberry bangalore,05-03-2020 14:00,0,1,0,0,0,12.8355532,77.5407321
Blue Bell Homes bangalore,01-03-2020 16:05,0,0,0,1,0,12.8355532,77.5407321
Aratt Vivera bangalore,28-02-2020 19:05,0,0,1,0,0,12.8355532,77.5411672
DS & Jacks Needs 3 Project 276 bangalore,28-02-2020 22:00,0,0,0,1,0,12.8355532,77.5411672
Shriram Southern Crest bangalore,28-02-2020 19:25,0,0,1,0,0,12.8356242,77.5411672
Asset Arcadia bangalore,04-03-2020 08:00,0,1,0,0,0,12.8356242,77.5411672
Mantri Glades bangalore,28-02-2020 22:00,0,0,1,0,0,12.8356242,77.5413269
Mahindra Lifespace Windchimes Phase II bangalore,28-02-2020 00:00,1,0,0,0,0,12.8356242,77.5413269
Vajram Elina bangalore,03-03-2020 20:05,0,0,1,0,0,12.835969,77.5413269
Brigade Panorama Phase II bangalore,28-02-2020 14:25,0,0,1,0,0,12.835969,77.5413269
Salarpuria Sattva Aspire bangalore,28-02-2020 13:00,0,0,1,0,0,12.835969,77.5418038
42 Queens Square bangalore,01-03-2020 22:35,0,1,0,0,0,12.8360678,77.5418038
Ozone Urbana Avenue bangalore,03-03-2020 17:40,0,1,0,0,0,12.8360678,77.5418038
Shri Balaji Ocean bangalore,06-03-2020 17:30,0,1,0,0,0,12.8360678,77.5418038
Eshwaree Orchids bangalore,01-03-2020 22:30,1,0,0,0,0,12.8360678,77.5419656
Velpula Pride bangalore,05-03-2020 14:00,0,1,0,0,0,12.8361701,77.5419656
Thrive Muses Abode bangalore,03-03-2020 19:45,1,0,0,0,0,12.8361701,77.5432976
Inner Spaces Meadow In The Sun bangalore,7/3/2020 16.42 ,0,0,1,0,0,12.8361701,77.5432976
Bren Paddington bangalore,28-02-2020 10:30,0,1,0,0,0,12.8361701,77.5432976
Total Environment The Magic Faraway Tree Phase II bangalore,06-03-2020 01:35,0,0,1,0,0,12.8363904,77.5432976
Brigade Atmosphere bangalore,04-03-2020 23:05,0,0,1,0,0,12.8363904,77.5439551
Nandi Citadel bangalore,07-03-2020 14:50,0,1,0,0,0,12.8363904,77.5439551
Golden Grand bangalore,28-02-2020 14:15,0,0,1,0,0,12.8363904,77.5439551
Soma White House bangalore,04-03-2020 09:00,0,0,1,0,0,12.8367538,77.5444685
Patel Smondoville bangalore,28-02-2020 19:30,0,1,0,0,0,12.8367538,77.5444685
Garuda Royal Homes bangalore,28-02-2020 12:00,1,0,0,0,0,12.8367538,77.5444685
The County Address bangalore,07-03-2020 12:10,0,1,0,0,0,12.8367538,77.5444685
Elite Sai Gardens bangalore,07-03-2020 22:55,0,1,0,0,0,12.8368015,77.5446017
NVT Life Square bangalore,03-03-2020 20:05,1,0,0,0,0,12.8368015,77.5446017
Purva Vantage bangalore,05-03-2020 00:45,0,0,1,0,0,12.8368015,77.5446017
Pavilion Villas at Brigade Orchards bangalore,28-02-2020 01:30,1,0,0,0,0,12.8368015,77.5446017
B&B Opulent Spire bangalore,03-03-2020 19:45,1,0,0,0,0,12.8377608,77.545092
Citrus Polaris  bangalore,28-02-2020 19:00,1,0,0,0,0,12.8377608,77.545092
Celebrity Pride bangalore,04-03-2020 08:00,0,1,0,0,0,12.8377608,77.545092
Veracious Vani Vilas bangalore,28-02-2020 19:50,0,0,1,0,0,12.8377608,77.5451712
Hita Malibu Rosita bangalore,03-03-2020 16:10,0,1,0,0,0,12.8378157,77.5451712
Trinco Nandanavana bangalore,01-03-2020 22:30,1,0,0,0,0,12.8378157,77.5451712
Bangalore Regency Canterbury Castles bangalore,07-03-2020 23:45,0,1,0,0,0,12.8378157,77.5451712
Columbia Celestia bangalore,03-03-2020 17:40,0,1,0,0,0,12.8381526,77.5451712
Salarpuria Sattva Aspire bangalore,01-03-2020 15:25,0,1,0,0,0,12.8381526,77.5451712
Silverwood Regency bangalore,28-02-2020 20:00,0,0,1,0,0,12.8381526,77.5451932
Citrus Zen Garden bangalore,01-03-2020 22:35,0,1,0,0,0,12.8381526,77.5451932
Salarpuria Sattva Senorita bangalore,04-03-2020 23:05,0,0,1,0,0,12.8382576,77.5451932
Pramuk MM Meridian bangalore,04-03-2020 21:30,0,1,0,0,0,12.8382576,77.5451932
Orchid Greens bangalore,01-03-2020 12:00,1,0,0,0,0,12.8382576,77.5464606
The Address Makers Serenity bangalore,28-02-2020 15:40,0,0,1,0,0,12.8382576,77.5464606
Brigade Panorama Phase II bangalore,04-03-2020 18:00,1,0,0,0,0,12.8384012,77.5464606
Rohan Jharoka bangalore,01-03-2020 08:55,1,0,0,0,0,12.8384012,77.5464606
Lennar Edifice bangalore,28-02-2020 15:50,0,0,1,0,0,12.8384012,77.546492
SV Spring Woods bangalore,28-02-2020 01:00,0,0,1,0,0,12.8384012,77.546492
Dhruv Paradise bangalore,03-03-2020 15:30,1,0,0,0,0,12.8391167,77.546492
Salarpuria Sattva Casa Irene bangalore,28-02-2020 15:30,0,0,1,0,0,12.8391167,77.546492
Salarpuria Sattva Casa Irene bangalore,03-03-2020 23:10,0,1,0,0,0,12.8391167,77.5473949
Land Capital Primero bangalore,03-03-2020 12:50,0,1,0,0,0,12.839761,77.5473949
Adisesh Prime bangalore,04-03-2020 22:00,0,0,1,0,0,12.839761,77.5473949
Mahaveer Jasper bangalore,04-03-2020 21:30,0,1,0,0,0,12.839761,77.5473949
Sobha Onyx bangalore,07-03-2020 17:00,0,0,1,0,0,12.839761,77.5473949
Sobha Iris bangalore,7/3/2020 16.42 ,0,0,1,0,0,12.8404406,77.5473949
Purva Highland bangalore,28-02-2020 10:15,0,1,0,0,0,12.8404406,77.5473949
Saf Snowdrops bangalore,07-03-2020 16:00,0,1,0,0,0,12.8404406,77.5473949
Akme Encore bangalore,07-03-2020 12:10,0,1,0,0,0,12.8404406,77.5475265
Brigade Meadows Plumeria bangalore,03-03-2020 16:00,1,0,0,0,0,12.8420581,77.5475265
Alembic Urban Forest bangalore,28-02-2020 21:15,1,0,0,0,0,12.8420581,77.5475265
Home Town The Address bangalore,28-02-2020 19:05,0,0,1,0,0,12.8420581,77.5475265
Soundarya Kamakshi bangalore,28-02-2020 08:00,0,0,0,1,0,12.8420581,77.5475265
Pride Crosswinds Villa Plots bangalore,05-03-2020 19:10,1,0,0,0,0,12.8423459,77.5475265
Mittal Elanza bangalore,05-03-2020 14:00,0,1,0,0,0,12.8423459,77.5475265
Fortius Waterscape bangalore,28-02-2020 14:10,0,0,1,0,0,12.8423459,77.5475265
Puravankara Purva Riviera bangalore,03-03-2020 13:40,0,1,0,0,0,12.8436657,77.5480973
United Meadows bangalore,04-03-2020 18:30,0,0,1,0,0,12.8436657,77.5480973
MIMS Residency bangalore,03-03-2020 14:10,0,0,0,1,0,12.8436657,77.5480973
Chowriappa Constellation bangalore,28-02-2020 19:05,0,0,1,0,0,12.8453334,77.5480973
Sobha Morzaria Grandeur bangalore,03-03-2020 20:10,1,0,0,0,0,12.8453334,77.5484676
Shriram Luxor bangalore,05-03-2020 21:00,0,0,1,0,0,12.8453334,77.5484676
HW Archstone bangalore,01-03-2020 16:20,0,1,0,0,0,12.8453334,77.5484676
Pride Enchanta Phase I bangalore,03-03-2020 15:30,1,0,0,0,0,12.8453334,77.5484676
GM Infinite Daffodils bangalore,28-02-2020 17:00,0,0,1,0,0,12.8453334,77.5485323
Prestige Laughing Waters bangalore,28-02-2020 17:00,0,1,0,0,0,12.8453334,77.5485323
Ozone Urbana Avenue bangalore,05-03-2020 14:00,0,1,0,0,0,12.8453334,77.5485323
NR Windgates bangalore,07-03-2020 20:40,0,1,0,0,0,12.8461858,77.5485323
Sobha Arena - The Plaza bangalore,28-02-2020 03:30,0,0,1,0,0,12.8461858,77.5486503
Sobha Daffodil bangalore,28-02-2020 19:20,0,0,1,0,0,12.8461858,77.5486503
B&B Opulent Spire bangalore,07-03-2020 21:05,0,0,1,0,0,12.8461858,77.5486503
KNS Ojas bangalore,07-03-2020 19:55,0,0,0,1,0,12.8461858,77.5486503
Mantri Alpyne bangalore,06-03-2020 11:30,0,1,0,0,0,12.8461858,77.5491776
Whitestone Florenso bangalore,07-03-2020 10:35,0,1,0,0,0,12.8461858,77.5491776
L&T Raintree Boulevard bangalore,01-03-2020 22:35,0,1,0,0,0,12.8461858,77.5491776
Adarsh Palm Retreat Mayberry bangalore,03-03-2020 03:15,0,1,0,0,0,12.8469172,77.5491776
Peace Rhythm bangalore,04-03-2020 22:00,0,0,1,0,0,12.8469172,77.5504018
Salarpuria Sattva Celesta bangalore,7/3/2020 17.28,0,0,1,0,0,12.8469172,77.5504018
Raheja Residency bangalore,04-03-2020 21:00,0,1,0,0,0,12.8469172,77.5504018
Soundarya Kamakshi bangalore,01-03-2020 15:35,0,1,0,0,0,12.8476197,77.5504018
Oceanus Classic bangalore,28-02-2020 20:30,0,0,1,0,0,12.8476197,77.5504018
The Advantage Raheja Pebble Bay bangalore,05-03-2020 03:30,0,0,1,0,0,12.8476197,77.5504018
Cynosure White Spaces bangalore,06-03-2020 17:25,0,0,1,0,0,12.8476197,77.5504018
Inner Spaces Meadow In The Sun bangalore,28-02-2020 19:20,0,0,1,0,0,12.8491125,77.5513736
Cynosure White Spaces bangalore,07-03-2020 12:20,0,1,0,0,0,12.8491125,77.5513736
Provident Park Square Phase I bangalore,28-02-2020 22:10,0,0,1,0,0,12.8491125,77.5513736
ASN Galaxy bangalore,03-03-2020 17:50,0,1,0,0,0,12.849516,77.5513736
Sobha Arena - The Plaza bangalore,01-03-2020 18:35,1,0,0,0,0,12.849516,77.5518105
JRC Palladio bangalore,04-03-2020 22:00,0,0,1,0,0,12.849516,77.5518105
NYK Metro Urbano bangalore,07-03-2020 14:00,1,0,0,0,0,12.849516,77.5518105
SNN Raj Grandeur bangalore,03-03-2020 16:00,1,0,0,0,0,12.8496595,77.5518105
DSMAX SAROVAR bangalore,05-03-2020 06:15,0,1,0,0,0,12.8496595,77.551905
DSMAX SKYSCAPE bangalore,28-02-2020 11:00,0,0,1,0,0,12.8496595,77.551905
Aster Residential Layout bangalore,07-03-2020 12:20,0,1,0,0,0,12.8496595,77.5521255
Niranjan Genesis bangalore,28-02-2020 22:00,0,0,1,0,0,12.8505636,77.5521255
Habitat Eden Heights bangalore,06-03-2020 14:30,0,1,0,0,0,12.8505636,77.5521255
Total Environment Learning To Fly bangalore,01-03-2020 12:00,1,0,0,0,0,12.8505636,77.5521255
Land Capital Primero bangalore,07-03-2020 03:50,0,0,1,0,0,12.8505636,77.5521255
Purva Skydale bangalore,07-03-2020 16:15,0,0,1,0,0,12.8505636,77.5521255
Windsor Troika bangalore,01-03-2020 16:20,0,1,0,0,0,12.8505636,77.5521255
Jain Heights Grand West bangalore,28-02-2020 08:40,0,1,0,0,0,12.8505636,77.5521255
Unishire Spacio bangalore,03-03-2020 11:20,0,1,0,0,0,12.8505636,77.5521392
NBR Green Valley bangalore,04-03-2020 18:00,1,0,0,0,0,12.8505636,77.5521392
Sipani Wattle Grove bangalore,28-02-2020 19:05,0,0,1,0,0,12.8505636,77.5521392
Definer Hi-Life bangalore,04-03-2020 22:00,0,0,1,0,0,12.8505636,77.5521392
SJR Residency bangalore,28-02-2020 19:05,0,0,1,0,0,12.851016,77.5523167
Pioneer Sun Blossom bangalore,28-02-2020 22:30,0,0,0,1,0,12.851016,77.5523167
Premier Inspira Maplewood bangalore,05-03-2020 23:10,0,1,0,0,0,12.851016,77.5523167
Trillium Apartment bangalore,03-03-2020 00:15,0,0,1,0,0,12.851016,77.5523167
Kolte Patil Mirabilis bangalore,04-03-2020 23:05,0,0,1,0,0,12.8511396,77.5536372
Fire Luxur The Empyrean bangalore,05-03-2020 19:10,0,1,0,0,0,12.8511396,77.5536372
Rohan Vasantha bangalore,05-03-2020 19:05,1,0,0,0,0,12.8511396,77.5536372
Godrej Air bangalore,28-02-2020 00:00,1,0,0,0,0,12.8511396,77.5536372
Cleartile The Rare Earth Plots bangalore,01-03-2020 00:55,0,1,0,0,0,12.8518163,77.5536372
Zed Earth bangalore,03-01-2020 16:30,1,0,0,0,0,12.8518163,77.5536372
Garuda Estilo Homes bangalore,01-03-2020 08:55,1,0,0,0,0,12.8518163,77.5536372
Bren Paddington bangalore,07-03-2020 16:15,0,0,1,0,0,12.8518163,77.5536372
NCN Swasthi bangalore,03-03-2020 23:10,0,1,0,0,0,12.8518163,77.5537026
Chamundi Amber Woods bangalore,28-02-2020 21:45,0,0,1,0,0,12.8518163,77.5537026
BRR Sai Sankalp bangalore,04-03-2020 22:00,0,0,1,0,0,12.8518163,77.5537026
DSMAX SKYCITY bangalore,06-03-2020 20:45,0,0,0,1,0,12.8525569,77.5537026
Sowparnika Columns bangalore,01-03-2020 12:05,1,0,0,0,0,12.8525569,77.5540958
SRK The Villagio bangalore,28-02-2020 15:50,1,0,0,0,0,12.8525569,77.5540958
Shell North Gate bangalore,03-03-2020 13:00,0,1,0,0,0,12.8528408,77.5540958
Legacy Cataleya bangalore,01-03-2020 18:35,0,0,1,0,0,12.8528408,77.5540958
Provident The Tree bangalore,01-03-2020 15:25,0,1,0,0,0,12.8528408,77.5559079
Basava Pride bangalore,01-03-2020 15:30,0,0,0,1,0,12.8528408,77.5559079
Mahidhara Fortune City bangalore,01-03-2020 12:00,1,0,0,0,0,12.8528408,77.5559079
Sobha Marvella bangalore,07-03-2020 10:35,0,1,0,0,0,12.8528408,77.5559079
TG Lakevista bangalore,03-03-2020 15:30,1,0,0,0,0,12.8528408,77.5561585
M1 Terra Alegria bangalore,28-02-2020 12:00,1,0,0,0,0,12.852932,77.5561585
E Golden Abode bangalore,28-02-2020 15:50,0,0,1,0,0,12.852932,77.5561585
Bhartiya City Nikoo Homes II bangalore,03-03-2020 22:50,0,1,0,0,0,12.852932,77.5561585
Bhartiya City 2 bangalore,06-03-2020 20:45,0,0,0,1,0,12.852932,77.5570922
CoEvolve Northern Star bangalore,05-03-2020 19:30,1,0,0,0,0,12.852932,77.5570922
Gopalan Sanskriti bangalore,07-03-2020 18:00,0,0,1,0,0,12.852932,77.5570922
Hiren High Cliff bangalore,07-03-2020 12:50,1,0,0,0,0,12.852932,77.5570922
Skylark Ithaca bangalore,07-03-2020 19:05,0,1,0,0,0,12.8534247,77.5570922
Embassy Springs bangalore,03-03-2020 15:30,1,0,0,0,0,12.8534247,77.5570922
GR Elysium 3 bangalore,07-03-2020 13:35,0,0,0,1,0,12.8534247,77.5570922
Mantri Espana bangalore,05-03-2020 14:55,1,0,0,0,0,12.8534247,77.5570922
Splendid Lake Dews bangalore,01-03-2020 22:20,0,0,1,0,0,12.8536467,77.5573227
DSMAX SKYLISHCIOUS bangalore,01-03-2020 18:35,0,0,1,0,0,12.8536467,77.5573227
Sai Ashirwad Natures Nest bangalore,01-03-2020 18:25,0,0,1,0,0,12.8536467,77.5573227
Dhanapriya Paradise bangalore,01-03-2020 16:05,0,0,0,1,0,12.8536467,77.5573227
Goyal Alanoville bangalore,01-03-2020 16:05,0,0,0,1,0,12.8539676,77.5573227
SLS Square bangalore,07-03-2020 18:00,0,0,1,0,0,12.8539676,77.5573227
GR Regent Park bangalore,01-03-2020 15:20,1,0,0,0,0,12.8539676,77.5573227
B&B Opulent Spire bangalore,28-02-2020 22:30,1,0,0,0,0,12.8539676,77.5576347
Ajmera Nucleus bangalore,07-03-2020 20:40,0,1,0,0,0,12.8547931,77.5576347
DSMAX SKYSCAPE bangalore,07-03-2020 19:55,0,0,0,1,0,12.8547931,77.5576347
Sriven Rag Meridian bangalore,28-02-2020 00:00,1,0,0,0,0,12.8547931,77.5587431
Vaishnavi North 24 bangalore,28-02-2020 15:50,0,0,1,0,0,12.8550179,77.5587431
Provident The Tree bangalore,28-02-2020 15:40,0,0,1,0,0,12.8550179,77.5587431
GM Global Techies Town Tower 01 A bangalore,03-03-2020 12:50,0,1,0,0,0,12.8550179,77.5587431
Sumadhura Silver Ripples bangalore,28-02-2020 11:55,0,1,0,0,0,12.8550179,77.5593515
Embassy Boulevard bangalore,03-03-2020 16:10,0,1,0,0,0,12.8551283,77.5593515
Sobha Forest Edge bangalore,04-03-2020 18:30,0,0,1,0,0,12.8551283,77.5593515
Aratt Firenza bangalore,05-03-2020 19:05,1,0,0,0,0,12.8551283,77.5593515
Bhartiya City Nikoo Homes bangalore,03-03-2020 16:10,0,1,0,0,0,12.8551283,77.5610241
Salarpuria Sattva Northland bangalore,28-02-2020 22:10,0,1,0,0,0,12.8554461,77.5610241
Gopalan Lake Front bangalore,03-03-2020 23:40,0,0,0,1,0,12.8554461,77.5610241
Sobha Indraprastha bangalore,28-02-2020 23:50,0,0,1,0,0,12.8554461,77.5610241
Prestige Lake Ridge bangalore,28-02-2020 12:00,1,0,0,0,0,12.8554461,77.5610241
SSVR Iris bangalore,01-03-2020 16:05,0,0,0,1,0,12.855583,77.5610241
Garuda Royal Homes bangalore,28-02-2020 01:30,1,0,0,0,0,12.855583,77.5610241
V K Krishna Gardenia bangalore,06-03-2020 13:45,0,1,0,0,0,12.855583,77.5616
Sowparnika Indraprastha bangalore,03-03-2020 11:20,0,1,0,0,0,12.855583,77.5616
Prestige Lakeside Habitat bangalore,28-02-2020 22:00,0,0,1,0,0,12.8560454,77.5616
Srimitra Lifestyle bangalore,04-03-2020 18:00,1,0,0,0,0,12.8560454,77.5616
Salarpuria Sattva Senorita bangalore,28-02-2020 17:00,0,1,0,0,0,12.8560454,77.5618485
Shoban Silver Domicile bangalore,03-03-2020 13:40,0,1,0,0,0,12.8560454,77.5618485
Karle Zenith Residences bangalore,04-03-2020 22:00,0,0,1,0,0,12.8561767,77.5618485
Concorde Epitome bangalore,06-03-2020 20:45,0,0,0,1,0,12.8561767,77.5618485
Melange Smart Neighbourhoods bangalore,01-03-2020 12:05,1,0,0,0,0,12.8561767,77.5622471
Avanti by Shriline bangalore,05-03-2020 22:00,0,0,0,0,1,12.8561767,77.5622471
Godrej Reflections bangalore,03-03-2020 14:10,0,0,0,1,0,12.8569538,77.5622471
DSMAX SAVERA bangalore,28-02-2020 14:15,0,0,1,0,0,12.8569538,77.5622471
Chethana Heritage bangalore,03-03-2020 21:20,0,0,1,0,0,12.8569538,77.5631574
Aakruti Amity  bangalore,28-02-2020 10:15,0,1,0,0,0,12.8569538,77.5631574
Orchid Piccadilly bangalore,01-03-2020 22:20,0,0,1,0,0,12.8570477,77.5631574
Arvind Skylands bangalore,01-03-2020 18:25,0,0,1,0,0,12.8570477,77.563372
Apex Crystal bangalore,28-02-2020 12:00,1,0,0,0,0,12.8570477,77.563372
Altius Ardour bangalore,01-03-2020 08:55,1,0,0,0,0,12.8572384,77.563372
Hiren High Cliff bangalore,07-03-2020 21:10,0,0,1,0,0,12.8572384,77.563372
Sri Lakshmi Vallabha Land Mark bangalore,04-03-2020 13:40,0,1,0,0,0,12.8572384,77.5634417
Gina Shalom bangalore,01-03-2020 01:45,1,0,0,0,0,12.8572384,77.5634417
Sobha Valley View bangalore,28-02-2020 00:00,1,0,0,0,0,12.8572384,77.5634417
Prestige Misty Waters phase 1 bangalore,28-02-2020 11:00,0,0,1,0,0,12.8572384,77.5634417
Oceanus Classic bangalore,07-03-2020 21:20,0,0,1,0,0,12.8578542,77.563775
GCN White Palms bangalore,28-02-2020 22:00,0,0,1,0,0,12.8578542,77.563775
The Magic Faraway Tree bangalore,03-03-2020 14:10,0,0,0,1,0,12.8578542,77.563775
ND Magnolia Apartment bangalore,01-03-2020 18:35,0,0,1,0,0,12.8578542,77.563775
VARS Parkwood bangalore,28-02-2020 13:00,0,0,1,0,0,12.8578542,77.5638325
Brigade Cosmopolis - Phase 1 & 2 bangalore,03-03-2020 00:15,0,0,1,0,0,12.8578542,77.5638325
NM Sai Sunshine bangalore,28-02-2020 22:10,0,1,0,0,0,12.8578542,77.5638325
ALPS Aurora bangalore,04-03-2020 23:05,0,0,1,0,0,12.858472,77.5638325
